orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,unitPrice_x,quantity,discount,Revenue,companyName,contactName,contactTitle,city,country,productName,quantityPerUnit,unitPrice_y,discontinued,categoryID,categoryName,description,YearMonth,Revenue_Total,CustomerSegment
10282,ROMEY,4,2013-08-15,2013-09-12,2013-08-21,1,12.69,57,15.6,2,0,31.2,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Ravioli Angelo,24 - 250 g pkgs.,19.5,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2013-08,1467.29,Low Value
10283,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,15,12.4,20,0,248.0,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Genen Shouyu,24 - 250 ml bottles,15.5,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,17062.5,High Value
10283,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,19,7.3,18,0,131.4,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,17062.5,High Value
10283,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,60,27.2,35,0,952.0,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2013-08,17062.5,High Value
10283,LILAS,3,2013-08-16,2013-09-13,2013-08-23,3,84.81,72,27.8,3,0,83.4,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,2013-08,17062.5,High Value
10284,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,27,35.1,15,0,526.5,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,19408.52,High Value
10284,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,44,15.5,21,0,325.5,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,19408.52,High Value
10284,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,60,27.2,20,0,544.0,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2013-08,19408.52,High Value
10284,LEHMS,4,2013-08-19,2013-09-16,2013-08-27,1,76.56,67,11.2,5,0,56.0,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,19408.52,High Value
10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,1,14.4,45,0,648.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,117483.39,High Value
10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,40,14.7,40,0,588.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2013-08,117483.39,High Value
10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,53,26.2,36,0,943.1999999999999,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,2013-08,117483.39,High Value
10286,QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,35,14.4,100,0,1440.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,117483.39,High Value
10286,QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,62,39.4,40,0,1576.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,117483.39,High Value
10287,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,16,13.9,40,0,556.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,11086.4,High Value
10287,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,34,11.2,20,0,224.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Sasquatch Ale,24 - 12 oz bottles,14.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,11086.4,High Value
10287,RICAR,8,2013-08-22,2013-09-19,2013-08-28,3,12.76,46,9.6,15,0,144.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Spegesild,4 - 450 g glasses,12.0,0,8,Seafood,Seaweed and fish,2013-08,11086.4,High Value
10288,REGGC,4,2013-08-23,2013-09-20,2013-09-03,1,7.45,54,5.9,10,0,59.0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,2013-08,7047.6,Medium Value
10288,REGGC,4,2013-08-23,2013-09-20,2013-09-03,1,7.45,68,10.0,3,0,30.0,Reggiani Caseifici,Maurizio Moroni,Sales Associate,Reggio Emilia,Italy,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,7047.6,Medium Value
10289,BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,3,8.0,30,0,240.0,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,6089.9,Medium Value
10289,BSBEV,7,2013-08-26,2013-09-23,2013-08-28,3,22.77,64,26.6,9,0,239.4,B's Beverages,Victoria Ashworth,Sales Representative,London,UK,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2013-08,6089.9,Medium Value
10290,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,5,17.0,20,0,340.0,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Chef Anton's Gumbo Mix,36 boxes,21.35,1,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,3810.75,Low Value
10290,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,29,99.0,15,0,1485.0,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,2013-08,3810.75,Low Value
10290,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,49,16.0,15,0,240.0,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,3810.75,Low Value
10290,COMMI,8,2013-08-27,2013-09-24,2013-09-03,1,79.7,77,10.4,10,0,104.0,Comércio Mineiro,Pedro Afonso,Sales Associate,Sao Paulo,Brazil,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,3810.75,Low Value
10291,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,13,4.8,20,0,96.0,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Konbu,2 kg box,6.0,0,8,Seafood,Seaweed and fish,2013-08,6973.63,Medium Value
10291,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,44,15.5,24,0,372.0,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Gula Malacca,20 - 2 kg bags,19.45,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,6973.63,Medium Value
10291,QUEDE,6,2013-08-27,2013-09-24,2013-09-04,2,6.4,51,42.4,2,0,84.8,Que Delícia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,Produce,Dried fruit and bean curd,2013-08,6973.63,Medium Value
10292,TRADH,1,2013-08-28,2013-09-25,2013-09-02,2,1.35,20,64.8,20,0,1296.0,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,Confections,"Desserts, candies, and sweet breads",2013-08,7310.62,Medium Value
10293,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,18,50.0,12,0,600.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Seafood,Seaweed and fish,2013-08,10812.15,High Value
10293,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,24,3.6,10,0,36.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,10812.15,High Value
10293,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,63,35.1,5,0,175.5,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Vegie-spread,15 - 625 g jars,43.9,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-08,10812.15,High Value
10293,TORTU,1,2013-08-29,2013-09-26,2013-09-11,3,21.18,75,6.2,6,0,37.2,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,10812.15,High Value
10294,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,1,14.4,18,0,259.2,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Chai,10 boxes x 20 bags,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,50871.3,High Value
10294,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,17,31.2,15,0,468.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,2013-08,50871.3,High Value
10294,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,43,36.8,15,0,552.0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,50871.3,High Value
10294,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,60,27.2,21,0,571.1999999999999,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Dairy Products,Cheeses,2013-08,50871.3,High Value
10294,RATTC,4,2013-08-30,2013-09-27,2013-09-05,2,147.26,75,6.2,6,0,37.2,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-08,50871.3,High Value
10295,VINET,2,2013-09-02,2013-09-30,2013-09-10,2,1.15,56,30.4,4,0,121.6,Vins et alcools Chevalier,Paul Henriot,Accounting Manager,Reims,France,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2013-09,1480.0,Low Value
10296,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,11,16.8,12,0,201.60000000000002,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Queso Cabrales,1 kg pkg.,21.0,0,4,Dairy Products,Cheeses,2013-09,17062.5,High Value
10296,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,16,13.9,30,0,417.0,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,17062.5,High Value
10296,LILAS,6,2013-09-03,2013-10-01,2013-09-11,1,0.12,69,28.8,15,0,432.0,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Dairy Products,Cheeses,2013-09,17062.5,High Value
10297,BLONP,5,2013-09-04,2013-10-16,2013-09-10,2,5.74,39,14.4,60,0,864.0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,19088.0,High Value
10297,BLONP,5,2013-09-04,2013-10-16,2013-09-10,2,5.74,72,27.8,20,0,556.0,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,Strasbourg,France,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Dairy Products,Cheeses,2013-09,19088.0,High Value
10298,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,2,15.2,40,0,608.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Chang,24 - 12 oz bottles,19.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,57317.39,High Value
10298,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,36,15.2,40,0,608.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Inlagd Sill,24 - 250 g  jars,19.0,0,8,Seafood,Seaweed and fish,2013-09,57317.39,High Value
10298,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,59,44.0,30,0,1320.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,2013-09,57317.39,High Value
10298,HUNGO,6,2013-09-05,2013-10-03,2013-09-11,2,168.22,62,39.4,15,0,591.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,57317.39,High Value
10299,RICAR,4,2013-09-06,2013-10-04,2013-09-13,2,29.76,19,7.3,15,0,109.5,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,11086.4,High Value
10299,RICAR,4,2013-09-06,2013-10-04,2013-09-13,2,29.76,70,12.0,20,0,240.0,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,Rio de Janeiro,Brazil,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,11086.4,High Value
10300,MAGAA,2,2013-09-09,2013-10-07,2013-09-18,2,17.68,66,13.6,30,0,408.0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Louisiana Hot Spiced Okra,24 - 8 oz jars,17.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-09,7603.85,Medium Value
10300,MAGAA,2,2013-09-09,2013-10-07,2013-09-18,2,17.68,68,10.0,20,0,200.0,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Bergamo,Italy,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,7603.85,Medium Value
10301,WANDK,8,2013-09-09,2013-10-07,2013-09-17,2,45.08,40,14.7,10,0,147.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2013-09,10653.85,High Value
10301,WANDK,8,2013-09-09,2013-10-07,2013-09-17,2,45.08,56,30.4,20,0,608.0,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2013-09,10653.85,High Value
10302,SUPRD,4,2013-09-10,2013-10-08,2013-10-09,2,6.27,17,31.2,40,0,1248.0,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Alice Mutton,20 - 1 kg tins,39.0,1,6,Meat & Poultry,Prepared meats,2013-09,24704.4,High Value
10302,SUPRD,4,2013-09-10,2013-10-08,2013-10-09,2,6.27,28,36.4,28,0,1019.1999999999999,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,2013-09,24704.4,High Value
10302,SUPRD,4,2013-09-10,2013-10-08,2013-10-09,2,6.27,43,36.8,12,0,441.59999999999997,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,24704.4,High Value
10303,GODOS,7,2013-09-11,2013-10-09,2013-09-18,2,107.83,40,14.7,40,0,588.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Seafood,Seaweed and fish,2013-09,11830.1,High Value
10303,GODOS,7,2013-09-11,2013-10-09,2013-09-18,2,107.83,65,16.8,30,0,504.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-09,11830.1,High Value
10303,GODOS,7,2013-09-11,2013-10-09,2013-09-18,2,107.83,68,10.0,15,0,150.0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,Sevilla,Spain,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,11830.1,High Value
10304,TORTU,1,2013-09-12,2013-10-10,2013-09-17,2,63.79,49,16.0,30,0,480.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Maxilaku,24 - 50 g pkgs.,20.0,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,10812.15,High Value
10304,TORTU,1,2013-09-12,2013-10-10,2013-09-17,2,63.79,59,44.0,10,0,440.0,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Raclette Courdavault,5 kg pkg.,55.0,0,4,Dairy Products,Cheeses,2013-09,10812.15,High Value
10304,TORTU,1,2013-09-12,2013-10-10,2013-09-17,2,63.79,71,17.2,2,0,34.4,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,2013-09,10812.15,High Value
10305,OLDWO,8,2013-09-13,2013-10-11,2013-10-09,3,257.62,18,50.0,25,0,1250.0,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Seafood,Seaweed and fish,2013-09,16325.15,High Value
10305,OLDWO,8,2013-09-13,2013-10-11,2013-10-09,3,257.62,29,99.0,25,0,2475.0,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Meat & Poultry,Prepared meats,2013-09,16325.15,High Value
10305,OLDWO,8,2013-09-13,2013-10-11,2013-10-09,3,257.62,39,14.4,30,0,432.0,Old World Delicatessen,Rene Phillips,Sales Representative,Anchorage,USA,Chartreuse verte,750 cc per bottle,18.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,16325.15,High Value
10306,ROMEY,1,2013-09-16,2013-10-14,2013-09-23,3,7.56,30,20.7,10,0,207.0,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Seafood,Seaweed and fish,2013-09,1467.29,Low Value
10306,ROMEY,1,2013-09-16,2013-10-14,2013-09-23,3,7.56,53,26.2,10,0,262.0,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Perth Pasties,48 pieces,32.8,1,6,Meat & Poultry,Prepared meats,2013-09,1467.29,Low Value
10306,ROMEY,1,2013-09-16,2013-10-14,2013-09-23,3,7.56,54,5.9,5,0,29.5,Romero y tomillo,Alejandra Camino,Accounting Manager,Madrid,Spain,Tourtière,16 pies,7.45,0,6,Meat & Poultry,Prepared meats,2013-09,1467.29,Low Value
10307,LONEP,2,2013-09-17,2013-10-15,2013-09-25,2,0.56,62,39.4,10,0,394.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,4258.6,Low Value
10307,LONEP,2,2013-09-17,2013-10-15,2013-09-25,2,0.56,68,10.0,3,0,30.0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Portland,USA,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,4258.6,Low Value
10308,ANATR,7,2013-09-18,2013-10-16,2013-09-24,3,1.61,69,28.8,1,0,28.8,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Dairy Products,Cheeses,2013-09,1402.95,Low Value
10308,ANATR,7,2013-09-18,2013-10-16,2013-09-24,3,1.61,70,12.0,5,0,60.0,Ana Trujillo Emparedados y helados,Ana Trujillo,Owner,Mexico City,Mexico,Outback Lager,24 - 355 ml bottles,15.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,1402.95,Low Value
10309,HUNGO,3,2013-09-19,2013-10-17,2013-10-23,1,47.3,4,17.6,20,0,352.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-09,57317.39,High Value
10309,HUNGO,3,2013-09-19,2013-10-17,2013-10-23,1,47.3,6,20.0,30,0,600.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Grandma's Boysenberry Spread,12 - 8 oz jars,25.0,0,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",2013-09,57317.39,High Value
10309,HUNGO,3,2013-09-19,2013-10-17,2013-10-23,1,47.3,42,11.2,2,0,22.4,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2013-09,57317.39,High Value
10309,HUNGO,3,2013-09-19,2013-10-17,2013-10-23,1,47.3,43,36.8,20,0,736.0,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,57317.39,High Value
10309,HUNGO,3,2013-09-19,2013-10-17,2013-10-23,1,47.3,71,17.2,3,0,51.599999999999994,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Flotemysost,10 - 500 g pkgs.,21.5,0,4,Dairy Products,Cheeses,2013-09,57317.39,High Value
10310,THEBI,8,2013-09-20,2013-10-18,2013-09-27,2,17.52,16,13.9,10,0,139.0,The Big Cheese,Liz Nixon,Marketing Manager,Portland,USA,Pavlova,32 - 500 g boxes,17.45,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,3361.0,Low Value
10310,THEBI,8,2013-09-20,2013-10-18,2013-09-27,2,17.52,62,39.4,5,0,197.0,The Big Cheese,Liz Nixon,Marketing Manager,Portland,USA,Tarte au sucre,48 pies,49.3,0,3,Confections,"Desserts, candies, and sweet breads",2013-09,3361.0,Low Value
10311,DUMON,1,2013-09-20,2013-10-04,2013-09-26,3,24.69,42,11.2,6,0,67.19999999999999,Du monde entier,Janine Labrune,Owner,Nantes,France,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",2013-09,1615.8999999999999,Low Value
10311,DUMON,1,2013-09-20,2013-10-04,2013-09-26,3,24.69,69,28.8,7,0,201.6,Du monde entier,Janine Labrune,Owner,Nantes,France,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,Dairy Products,Cheeses,2013-09,1615.8999999999999,Low Value
10312,WANDK,2,2013-09-23,2013-10-21,2013-10-03,2,40.26,28,36.4,4,0,145.6,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Produce,Dried fruit and bean curd,2013-09,10653.85,High Value
10312,WANDK,2,2013-09-23,2013-10-21,2013-10-03,2,40.26,43,36.8,24,0,883.1999999999999,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",2013-09,10653.85,High Value
